Attrition_Flag,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerJobLevel,TenureRatio,YearsSincePromotionRatio,IsFrequentTraveler,HasLongCommute,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research_and_Development,Department_Sales,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
0,30,570,5,3,4,30,2,2,3,6118,5431,1.0,13,3,3,3,10.0,2,3,10,9.0,1.0,2.0,3059.0,0.8181818181818182,0.09090909090909091,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,27,1130,8,4,2,56,3,2,2,6214,3415,1.0,18,3,1,1,8.0,3,3,8,7.0,0.0,7.0,3107.0,0.7777777777777778,0.0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,37,1192,5,2,4,61,3,2,4,6347,23177,7.0,16,3,3,2,8.0,2,2,6,2.0,0.0,4.0,3173.5,0.2857142857142857,0.0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,38,343,15,2,3,92,2,3,4,11510,15682,0.0,14,3,2,1,12.0,3,3,11,10.0,2.0,9.0,3836.6666666666665,0.8333333333333334,0.16666666666666666,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,31,1232,7,4,3,39,3,3,4,7143,25713,1.0,14,3,3,0,11.0,2,2,11,9.0,4.0,10.0,2381.0,0.75,0.3333333333333333,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
0,29,144,10,1,4,39,2,2,2,8268,11866,1.0,14,3,1,2,7.0,2,3,7,7.0,1.0,7.0,4134.0,0.875,0.125,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,35,1296,5,4,3,62,3,3,2,8095,18264,0.0,13,3,4,0,17.0,5,3,16,6.0,0.0,13.0,2698.3333333333335,0.35294117647058826,0.0,0,0,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
0,23,1309,26,1,3,83,3,1,4,2904,16092,1.0,12,3,3,2,4.0,2,2,4,2.0,0.0,2.0,2904.0,0.4,0.0,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,41,483,6,3,4,95,2,2,2,6032,10110,6.0,15,3,4,0,8.0,3,3,5,4.0,1.0,2.0,3016.0,0.6666666666666666,0.16666666666666666,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True
0,47,1309,4,1,2,99,3,2,3,2976,25751,3.0,19,3,1,0,5.0,3,3,0,0.0,0.0,0.0,1488.0,0.0,0.0,1,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,42,810,23,5,1,44,3,4,4,15992,15901,2.0,14,3,2,0,16.0,2,3,1,0.0,0.0,0.0,3998.0,0.0,0.0,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,29,746,2,3,4,61,3,2,3,4649,16928,1.0,14,3,1,1,4.0,3,2,4,3.0,0.0,2.0,2324.5,0.6,0.0,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,42,544,2,1,3,52,3,1,3,2696,24017,0.0,11,3,3,1,4.0,5,3,3,2.0,1.0,0.0,2696.0,0.5,0.25,0,0,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True
0,32,1062,2,3,3,75,3,1,2,2370,3956,1.0,13,3,3,1,8.0,4,3,8,0.0,0.0,7.0,2370.0,0.0,0.0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,48,530,29,1,1,91,3,3,3,12504,23978,3.0,21,4,2,1,15.0,3,1,0,0.0,0.0,0.0,4168.0,0.0,0.0,0,1,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,37,1319,6,3,3,51,4,2,1,5974,17001,4.0,13,3,1,2,13.0,2,3,7,7.0,6.0,7.0,2987.0,0.875,0.75,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,30,641,25,2,4,85,3,2,3,4736,6069,7.0,12,3,2,1,4.0,2,4,2,2.0,2.0,2.0,2368.0,0.6666666666666666,0.6666666666666666,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
0,26,933,1,3,3,57,3,2,3,5296,20156,1.0,17,3,2,1,8.0,3,3,8,7.0,7.0,7.0,2648.0,0.7777777777777778,0.7777777777777778,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,42,1332,2,4,1,98,2,2,4,6781,17078,3.0,23,4,2,0,14.0,6,3,1,0.0,0.0,0.0,3390.5,0.0,0.0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,21,756,1,1,1,99,2,1,2,2174,9150,1.0,11,3,3,0,3.0,3,3,3,2.0,1.0,2.0,2174.0,0.5,0.25,1,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
0,36,845,1,5,4,45,3,2,4,6653,15276,4.0,15,3,2,0,7.0,6,3,1,0.0,0.0,0.0,3326.5,0.0,0.0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,36,541,3,4,1,48,2,3,4,9699,7246,4.0,11,3,1,1,16.0,2,3,13,9.0,1.0,12.0,3233.0,0.6428571428571429,0.07142857142857142,1,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,57,593,1,4,4,88,3,2,3,6755,2967,2.0,11,3,3,0,15.0,2,3,3,2.0,1.0,2.0,3377.5,0.5,0.25,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,40,1171,10,4,4,46,4,1,3,2213,22495,3.0,13,3,3,1,10.0,3,3,7,7.0,1.0,7.0,2213.0,0.875,0.125,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0,21,895,9,2,1,39,3,1,4,2610,2851,1.0,24,4,3,0,3.0,3,2,3,2.0,2.0,2.0,2610.0,0.5,0.5,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1,33,350,5,3,4,34,3,1,3,2851,9150,1.0,13,3,2,0,1.0,2,3,1,0.0,0.0,0.0,2851.0,0.0,0.0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0,37,921,10,3,3,98,3,1,1,3452,17663,6.0,20,4,2,1,17.0,3,3,5,4.0,0.0,3.0,3452.0,0.6666666666666666,0.0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,46,1144,7,4,3,30,3,2,3,5258,16044,2.0,14,3,3,0,7.0,2,4,1,0.0,0.0,0.0,2629.0,0.0,0.0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,41,143,4,3,1,56,3,2,2,9355,9558,1.0,18,3,3,0,8.0,5,3,8,7.0,7.0,7.0,4677.5,0.7777777777777778,0.7777777777777778,1,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,50,1046,10,3,4,100,2,3,4,10496,2755,6.0,15,3,4,0,20.0,2,3,4,3.0,1.0,3.0,3498.6666666666665,0.6,0.2,0,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
1,40,575,22,2,3,68,2,2,3,6380,6110,2.0,12,3,1,2,8.0,6,3,6,4.0,1.0,0.0,3190.0,0.5714285714285714,0.14285714285714285,0,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,31,408,9,4,3,42,2,1,2,2657,7551,0.0,16,3,4,0,3.0,5,3,2,2.0,2.0,2.0,2657.0,0.6666666666666666,0.6666666666666666,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
1,21,156,12,3,3,90,4,1,2,2716,25422,1.0,15,3,4,0,1.0,0,3,1,0.0,0.0,0.0,2716.0,0.0,0.0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,29,1283,23,3,4,54,3,1,4,2201,18168,8.5,16,3,4,0,6.0,4,3,3,2.0,1.0,2.0,2201.0,0.5,0.25,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,35,755,9,4,3,97,2,2,2,6540,19394,8.5,19,3,3,0,10.0,5,3,1,1.0,0.0,0.0,3270.0,0.5,0.0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,27,1469,1,2,4,82,3,1,2,3816,17881,1.0,11,3,2,1,5.0,2,3,5,2.0,0.0,4.0,3816.0,0.3333333333333333,0.0,0,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,28,304,9,4,2,92,3,2,4,5253,20750,1.0,16,3,4,0,7.0,1,3,7,5.0,0.0,7.0,2626.5,0.625,0.0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,49,1261,7,3,2,31,2,3,3,10965,12066,8.0,24,4,3,0,26.0,2,3,5,2.0,0.0,0.0,3655.0,0.3333333333333333,0.0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,51,1178,14,2,3,87,3,2,4,4936,14862,4.0,11,3,3,1,18.0,2,2,7,7.0,0.0,7.0,2468.0,0.875,0.0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,36,329,2,3,4,96,3,1,3,2543,11868,4.0,13,3,2,1,6.0,3,3,2,2.0,2.0,2.0,2543.0,0.6666666666666666,0.6666666666666666,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,34,1362,19,3,1,67,4,2,4,5304,4652,8.0,13,3,2,0,9.0,3,2,5,2.0,0.0,4.0,2652.0,0.3333333333333333,0.0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0,55,1311,2,3,3,97,3,4,4,16581,23258,2.0,13,3,3,0,28.5,2,3,5,4.0,1.0,2.0,4145.25,0.6666666666666666,0.16666666666666666,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
0,24,1371,10,4,4,77,3,2,3,4260,5915,1.0,12,3,4,1,5.0,2,4,5,2.0,0.0,3.0,2130.0,0.3333333333333333,0.0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,30,202,2,1,3,72,3,1,2,2476,17434,1.0,18,3,1,1,1.0,3,3,1,0.0,0.0,0.0,2476.0,0.0,0.0,0,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
1,26,575,3,1,3,73,3,1,1,3102,6582,0.0,22,4,3,0,7.0,2,3,6,4.0,0.0,4.0,3102.0,0.5714285714285714,0.0,1,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
0,22,253,11,3,1,43,3,1,2,2244,24440,1.0,13,3,4,1,2.0,1,3,2,1.0,1.0,2.0,2244.0,0.3333333333333333,0.3333333333333333,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,36,164,2,2,2,61,2,3,3,7596,3809,1.0,13,3,2,2,10.0,2,3,10,9.0,7.5,0.0,2532.0,0.8181818181818182,0.6818181818181818,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,30,464,4,3,3,40,3,1,4,2285,3427,8.5,23,4,3,0,3.0,4,3,1,0.0,0.0,0.0,2285.0,0.0,0.0,1,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True
0,37,1107,14,3,4,95,3,1,1,3034,26914,1.0,12,3,3,1,18.0,2,2,18,7.0,7.5,14.5,3034.0,0.3684210526315789,0.39473684210526316,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,40,759,2,2,4,46,3,2,2,5715,22553,7.0,12,3,3,2,8.0,5,3,5,4.0,1.0,3.0,2857.5,0.6666666666666666,0.16666666666666666,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,42,201,1,4,2,95,3,1,1,2576,20490,3.0,16,3,2,1,8.0,5,3,5,2.0,1.0,2.0,2576.0,0.3333333333333333,0.16666666666666666,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,37,1305,10,4,3,49,3,2,2,4197,21123,2.0,12,3,4,0,18.0,2,2,1,0.0,0.0,1.0,2098.5,0.0,0.0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
0,43,982,12,3,1,59,2,4,2,14336,4345,1.0,11,3,3,1,25.0,3,3,18,10.0,3.0,9.0,3584.0,0.5263157894736842,0.15789473684210525,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,40,555,2,3,2,78,2,2,3,3448,13436,6.0,22,4,2,1,20.0,3,3,1,0.0,0.0,0.0,1724.0,0.0,0.0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,54,821,5,2,1,86,3,5,1,16581,8509,4.0,11,3,3,1,24.0,4,2,4,2.0,1.0,2.0,3316.2,0.4,0.2,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,34,1381,4,4,3,72,3,2,3,6538,12740,8.5,15,3,1,1,6.0,3,3,3,2.0,1.0,2.0,3269.0,0.5,0.25,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,31,480,7,2,2,31,3,2,1,4306,4156,1.0,12,3,2,1,13.0,5,1,13,10.0,3.0,12.0,2153.0,0.7142857142857143,0.21428571428571427,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,43,313,21,3,4,61,3,1,4,2258,15238,7.0,20,4,1,1,8.0,1,3,3,2.0,1.0,2.0,2258.0,0.5,0.25,1,1,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,43,1473,8,4,3,74,3,2,3,4522,2227,4.0,14,3,4,0,8.0,3,3,5,2.0,0.0,2.0,2261.0,0.3333333333333333,0.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,25,891,4,2,2,99,2,2,4,4487,12090,1.0,11,3,2,0,5.0,3,3,5,4.0,1.0,3.0,2243.5,0.6666666666666666,0.16666666666666666,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,37,1063,25,5,2,72,3,2,3,4449,23866,3.0,15,3,1,2,15.0,2,3,13,11.0,7.5,7.0,2224.5,0.7857142857142857,0.5357142857142857,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
0,31,329,1,2,4,98,2,1,1,2218,16193,1.0,12,3,3,1,4.0,3,3,4,2.0,3.0,2.0,2218.0,0.4,0.6,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,39,1218,1,1,2,52,3,5,3,16581,8213,1.0,14,3,3,1,21.0,3,3,18,8.0,1.0,6.0,3316.2,0.42105263157894735,0.05263157894736842,1,0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0,56,906,6,3,3,86,4,4,1,13212,18256,8.5,11,3,4,3,28.5,0,2,7,7.0,7.0,7.0,3303.0,0.875,0.875,1,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,30,1082,12,3,2,83,3,2,3,6577,19558,0.0,11,3,2,0,6.0,6,3,5,4.0,4.0,4.0,3288.5,0.6666666666666666,0.6666666666666666,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,41,645,1,3,2,49,4,3,1,8392,19566,1.0,16,3,3,1,10.0,2,3,10,7.0,0.0,7.0,2797.3333333333335,0.6363636363636364,0.0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,28,1300,17,2,3,79,3,2,1,4558,13535,1.0,12,3,4,1,10.0,2,3,10,0.0,1.0,8.0,2279.0,0.0,0.09090909090909091,0,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,25,688,3,3,1,91,3,1,1,4031,9396,5.0,13,3,3,1,6.0,5,3,2,2.0,0.0,2.0,4031.0,0.6666666666666666,0.0,0,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,52,319,3,3,4,39,2,3,3,7969,19609,2.0,14,3,3,0,28.0,4,3,5,4.0,0.0,4.0,2656.3333333333335,0.6666666666666666,0.0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
0,45,192,10,2,1,69,3,1,4,2654,9655,3.0,21,4,4,2,8.0,3,2,2,2.0,0.0,2.0,2654.0,0.6666666666666666,0.0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,52,1490,4,2,4,30,3,4,4,16555,10310,2.0,13,3,4,0,28.5,2,1,5,2.0,1.0,4.0,4138.75,0.3333333333333333,0.16666666666666666,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,42,532,29,2,1,92,3,2,3,4556,12932,2.0,11,3,2,1,19.0,3,3,5,4.0,0.0,2.0,2278.0,0.6666666666666666,0.0,1,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,30,317,2,3,3,43,1,2,4,6091,24793,2.0,20,4,3,0,11.0,2,3,5,4.0,0.0,2.0,3045.5,0.6666666666666666,0.0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,60,422,7,3,1,41,3,5,1,16581,3854,5.0,11,3,4,0,28.5,5,1,18,8.0,7.5,10.0,3316.2,0.42105263157894735,0.39473684210526316,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,46,1485,18,3,3,87,3,2,3,4810,26314,2.0,14,3,3,1,19.0,5,2,10,7.0,0.0,8.0,2405.0,0.6363636363636364,0.0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,42,1368,28,4,4,88,2,2,4,4523,4386,0.0,11,3,4,3,7.0,4,4,6,5.0,0.0,4.0,2261.5,0.7142857142857143,0.0,1,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,24,1448,1,1,1,62,3,1,2,3202,21972,1.0,16,3,2,0,6.0,4,3,5,3.0,1.0,4.0,3202.0,0.5,0.16666666666666666,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
1,34,296,6,2,4,33,1,1,3,2351,12253,0.0,16,3,4,1,3.0,3,2,2,2.0,1.0,0.0,2351.0,0.6666666666666666,0.3333333333333333,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,38,1490,2,2,4,42,3,1,4,1702,12106,1.0,23,4,3,1,1.0,3,3,1,0.0,0.0,0.0,1702.0,0.0,0.0,1,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0,40,1398,2,4,3,79,3,5,3,16581,13022,0.0,14,3,4,0,21.0,2,3,18,14.5,1.0,12.0,3316.2,0.7631578947368421,0.05263157894736842,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,26,1349,23,3,1,90,3,1,4,2886,3032,1.0,22,4,2,2,3.0,3,1,3,2.0,0.0,2.0,2886.0,0.5,0.0,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,30,1400,3,3,3,53,3,1,4,2097,16734,4.0,15,3,3,1,9.0,3,1,5,3.0,1.0,4.0,2097.0,0.5,0.16666666666666666,0,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,29,986,3,4,2,93,2,3,3,11935,21526,1.0,18,3,3,0,10.0,2,3,10,2.0,0.0,7.0,3978.3333333333335,0.18181818181818182,0.0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,29,408,25,5,3,71,2,1,2,2546,18300,5.0,16,3,2,0,6.0,2,4,2,2.0,1.0,1.0,2546.0,0.6666666666666666,0.3333333333333333,0,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1,19,489,2,2,1,52,2,1,4,2564,18437,1.0,12,3,3,0,1.0,3,4,1,0.0,0.0,0.0,2564.0,0.0,0.0,0,0,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
0,30,1398,22,4,3,69,3,3,1,8412,2890,0.0,11,3,3,0,10.0,3,3,9,8.0,7.0,8.0,2804.0,0.8,0.7,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,57,210,29,3,1,56,2,4,4,14118,22102,3.0,12,3,3,1,28.5,3,2,1,0.0,0.0,0.0,3529.5,0.0,0.0,0,1,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,50,1099,29,4,2,88,2,4,3,16581,9314,0.0,15,3,2,1,28.0,2,3,18,10.0,7.5,7.0,4145.25,0.5263157894736842,0.39473684210526316,0,1,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0,30,1116,2,3,3,49,3,1,4,2564,7181,0.0,14,3,3,0,12.0,2,2,11,7.0,6.0,7.0,2564.0,0.5833333333333334,0.5,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,60,1499,28,3,3,80,2,3,1,10266,2845,4.0,19,3,4,0,22.0,5,4,18,13.0,7.5,11.0,3422.0,0.6842105263157895,0.39473684210526316,1,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,47,983,2,2,1,65,3,2,4,5070,7389,5.0,13,3,3,3,20.0,2,3,5,0.0,0.0,4.0,2535.0,0.0,0.0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,46,1009,2,3,1,51,3,4,3,16581,2288,6.0,13,3,3,0,26.0,2,1,3,2.0,0.0,1.0,4145.25,0.5,0.0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,35,144,22,3,4,46,1,1,3,4230,19225,0.0,15,3,3,0,6.0,2,3,5,4.0,4.0,3.0,4230.0,0.6666666666666666,0.6666666666666666,0,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,54,548,8,4,3,42,3,2,3,3780,23428,7.0,11,3,3,0,19.0,3,3,1,0.0,0.0,0.0,1890.0,0.0,0.0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,34,1303,2,4,4,62,2,1,3,2768,8416,3.0,12,3,3,1,14.0,3,3,7,3.0,5.0,7.0,2768.0,0.375,0.625,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,46,1125,10,3,3,94,2,3,4,9071,11563,2.0,19,3,3,1,15.0,3,3,3,2.0,1.0,2.0,3023.6666666666665,0.5,0.25,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,31,1274,9,1,3,33,3,3,2,10648,14394,1.0,25,4,4,1,13.0,6,4,13,8.0,0.0,8.0,3549.3333333333335,0.5714285714285714,0.0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,33,1277,15,1,2,56,3,3,3,13610,24619,7.0,12,3,4,0,15.0,2,4,7,6.0,7.0,7.0,4536.666666666667,0.75,0.875,0,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
1,33,587,10,1,1,38,1,1,4,3408,6705,7.0,13,3,1,3,8.0,2,3,4,3.0,1.0,3.0,3408.0,0.6,0.2,0,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,30,413,7,1,4,57,3,1,2,2983,18398,0.0,14,3,1,0,4.0,3,3,3,2.0,1.0,2.0,2983.0,0.5,0.25,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,35,1276,16,3,4,72,3,3,3,7632,14295,4.0,12,3,3,0,10.0,2,3,8,7.0,0.0,0.0,2544.0,0.7777777777777778,0.0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1,31,534,20,3,1,66,3,3,3,9824,22908,3.0,12,3,1,0,12.0,2,3,1,0.0,0.0,0.0,3274.6666666666665,0.0,0.0,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,34,988,23,3,2,43,3,3,1,9950,11533,8.5,15,3,3,3,11.0,2,3,3,2.0,0.0,2.0,3316.6666666666665,0.5,0.0,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,42,1474,5,2,2,97,3,1,3,2093,9260,4.0,17,3,4,1,8.0,4,3,2,2.0,2.0,0.0,2093.0,0.6666666666666666,0.6666666666666666,1,0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,36,635,10,4,2,32,3,3,4,9980,15318,1.0,14,3,4,0,10.0,3,2,10,3.0,7.5,7.0,3326.6666666666665,0.2727272727272727,0.6818181818181818,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1,22,1368,4,1,3,99,2,1,3,3894,9129,5.0,16,3,3,0,4.0,3,3,2,2.0,1.0,2.0,3894.0,0.6666666666666666,0.3333333333333333,1,0,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
0,48,163,2,5,2,37,3,2,4,4051,19658,2.0,14,3,1,1,14.0,2,3,9,7.0,6.0,7.0,2025.5,0.7,0.6,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,55,1117,18,5,1,83,3,4,2,16581,9873,3.0,23,4,4,0,28.5,2,3,10,9.0,7.0,7.0,4145.25,0.8181818181818182,0.6363636363636364,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
